BASE_CASE_15_PROP_PERMX.GRDECL,BASE_CASE_16_PROP_PERMX.GRDECL,BASE_CASE_17_PROP_PERMX.GRDECL,BASE_CASE_18_PROP_PERMX.GRDECL,BASE_CASE_19_PROP_PERMX.GRDECL
69.5467,69.5467,69.5467,69.5467,69.5467
57.8567,57.8567,57.8567,57.8567,57.8567
87.8968,87.8968,87.8968,87.8968,87.8968
48.9171,48.9171,48.9171,48.9171,48.9171
69.8442,69.8442,69.8442,69.8442,69.8442
70.807,70.807,70.807,70.807,70.807
69.4883,69.4883,69.4883,69.4883,69.4883
51.0827,51.0827,51.0827,51.0827,51.0827
50.6555,50.6555,50.6555,50.6555,50.6555
59.2492,59.2492,59.2492,59.2492,59.2492
90.8024,90.8024,90.8024,90.8024,90.8024
36.8567,36.8567,36.8567,36.8567,36.8567
36.6242,36.6242,36.6242,36.6242,36.6242
13.8089,13.8089,13.8089,13.8089,13.8089
14.1296,14.1296,14.1296,14.1296,14.1296
32.6168,32.6168,32.6168,32.6168,32.6168
21.9577,21.9577,21.9577,21.9577,21.9577
29.7228,29.7228,29.7228,29.7228,29.7228
36.5092,36.5092,36.5092,36.5092,36.5092
50.4099,50.4099,50.4099,50.4099,50.4099
109.15,109.15,109.15,109.15,109.15
157.665,157.665,157.665,157.665,157.665
111.722,111.722,111.722,111.722,111.722
110.958,110.958,110.958,110.958,110.958
85.896,85.896,85.896,85.896,85.896
70.2497,70.2497,70.2497,70.2497,70.2497
51.1236,51.1236,51.1236,51.1236,51.1236
58.5808,58.5808,58.5808,58.5808,58.5808
42.4541,42.4541,42.4541,42.4541,42.4541
52.5391,52.5391,52.5391,52.5391,52.5391
48.8525,48.8525,48.8525,48.8525,48.8525
86.3427,86.3427,86.3427,86.3427,86.3427
62.9647,62.9647,62.9647,62.9647,62.9647
103.651,103.651,103.651,103.651,103.651
180.905,180.905,180.905,180.905,180.905
14.9957,14.9957,14.9957,14.9957,14.9957
13.9903,13.9903,13.9903,13.9903,13.9903
11.9617,11.9617,11.9617,11.9617,11.9617
34.9614,34.9614,34.9614,34.9614,34.9614
36.3025,36.3025,36.3025,36.3025,36.3025
35.6445,35.6445,35.6445,35.6445,35.6445
41.8902,41.8902,41.8902,41.8902,41.8902
36.7873,36.7873,36.7873,36.7873,36.7873
67.1408,67.1408,67.1408,67.1408,67.1408
118.52,118.52,118.52,118.52,118.52
112.957,112.957,112.957,112.957,112.957
94.2261,94.2261,94.2261,94.2261,94.2261
71.3101,71.3101,71.3101,71.3101,71.3101
94.1374,94.1374,94.1374,94.1374,94.1374
117.531,117.531,117.531,117.531,117.531
69.719,69.719,69.719,69.719,69.719
140.772,140.772,140.772,140.772,140.772
78.0327,78.0327,78.0327,78.0327,78.0327
41.9006,41.9006,41.9006,41.9006,41.9006
37.9614,37.9614,37.9614,37.9614,37.9614
69.2722,69.2722,69.2722,69.2722,69.2722
77.713,77.713,77.713,77.713,77.713
113.888,113.888,113.888,113.888,113.888
200.463,200.463,200.463,200.463,200.463
11.9962,11.9962,11.9962,11.9962,11.9962
22.6271,22.6271,22.6271,22.6271,22.6271
26.8727,26.8727,26.8727,26.8727,26.8727
68.3921,68.3921,68.3921,68.3921,68.3921
32.518,32.518,32.518,32.518,32.518
32.4807,32.4807,32.4807,32.4807,32.4807
36.5841,36.5841,36.5841,36.5841,36.5841
68.2623,68.2623,68.2623,68.2623,68.2623
161.725,161.725,161.725,161.725,161.725
177.707,177.707,177.707,177.707,177.707
159.35,159.35,159.35,159.35,159.35
51.0604,51.0604,51.0604,51.0604,51.0604
122.969,122.969,122.969,122.969,122.969
128.393,128.393,128.393,128.393,128.393
86.3317,86.3317,86.3317,86.3317,86.3317
100.628,100.628,100.628,100.628,100.628
121.638,121.638,121.638,121.638,121.638
68.3149,68.3149,68.3149,68.3149,68.3149
38.0541,38.0541,38.0541,38.0541,38.0541
70.195,70.195,70.195,70.195,70.195
50.4457,50.4457,50.4457,50.4457,50.4457
86.8791,86.8791,86.8791,86.8791,86.8791
160.306,160.306,160.306,160.306,160.306
274.47,274.47,274.47,274.47,274.47
14.0728,14.0728,14.0728,14.0728,14.0728
31.4802,31.4802,31.4802,31.4802,31.4802
52.352,52.352,52.352,52.352,52.352
33.8704,33.8704,33.8704,33.8704,33.8704
24.1841,24.1841,24.1841,24.1841,24.1841
38.4165,38.4165,38.4165,38.4165,38.4165
63.7238,63.7238,63.7238,63.7238,63.7238
68.6424,68.6424,68.6424,68.6424,68.6424
155.993,155.993,155.993,155.993,155.993
93.9809,93.9809,93.9809,93.9809,93.9809
65.0838,65.0838,65.0838,65.0838,65.0838
90.1848,90.1848,90.1848,90.1848,90.1848
158.441,158.441,158.441,158.441,158.441
121.973,121.973,121.973,121.973,121.973
94.6106,94.6106,94.6106,94.6106,94.6106
49.5493,49.5493,49.5493,49.5493,49.5493
92.2283,92.2283,92.2283,92.2283,92.2283
85.9641,85.9641,85.9641,85.9641,85.9641
54.3783,54.3783,54.3783,54.3783,54.3783
82.0867,82.0867,82.0867,82.0867,82.0867
111.494,111.494,111.494,111.494,111.494
158.668,158.668,158.668,158.668,158.668
202.983,202.983,202.983,202.983,202.983
199.053,199.053,199.053,199.053,199.053
35.4305,35.4305,35.4305,35.4305,35.4305
37.9494,37.9494,37.9494,37.9494,37.9494
63.5618,63.5618,63.5618,63.5618,63.5618
68.6116,68.6116,68.6116,68.6116,68.6116
71.8287,71.8287,71.8287,71.8287,71.8287
36.5914,36.5914,36.5914,36.5914,36.5914
31.6824,31.6824,31.6824,31.6824,31.6824
51.0007,51.0007,51.0007,51.0007,51.0007
70.0924,70.0924,70.0924,70.0924,70.0924
138.475,138.475,138.475,138.475,138.475
81.2209,81.2209,81.2209,81.2209,81.2209
94.9125,94.9125,94.9125,94.9125,94.9125
111.739,111.739,111.739,111.739,111.739
96.589,96.589,96.589,96.589,96.589
70.5432,70.5432,70.5432,70.5432,70.5432
96.4969,96.4969,96.4969,96.4969,96.4969
94.3907,94.3907,94.3907,94.3907,94.3907
51.5235,51.5235,51.5235,51.5235,51.5235
36.4362,36.4362,36.4362,36.4362,36.4362
70.1322,70.1322,70.1322,70.1322,70.1322
159.395,159.395,159.395,159.395,159.395
198.177,198.177,198.177,198.177,198.177
274.354,274.354,274.354,274.354,274.354
277.167,277.167,277.167,277.167,277.167
60.9567,60.9567,60.9567,60.9567,60.9567
61.0007,61.0007,61.0007,61.0007,61.0007
121.609,121.609,121.609,121.609,121.609
121.57,121.57,121.57,121.57,121.57
121.157,121.157,121.157,121.157,121.157
87.1122,87.1122,87.1122,87.1122,87.1122
34.5687,34.5687,34.5687,34.5687,34.5687
71.7123,71.7123,71.7123,71.7123,71.7123
50.6829,50.6829,50.6829,50.6829,50.6829
115.645,115.645,115.645,115.645,115.645
86.8965,86.8965,86.8965,86.8965,86.8965
93.7743,93.7743,93.7743,93.7743,93.7743
94.1825,94.1825,94.1825,94.1825,94.1825
50.9435,50.9435,50.9435,50.9435,50.9435
58.4902,58.4902,58.4902,58.4902,58.4902
68.3798,68.3798,68.3798,68.3798,68.3798
87.0911,87.0911,87.0911,87.0911,87.0911
77.199,77.199,77.199,77.199,77.199
69.7225,69.7225,69.7225,69.7225,69.7225
111.498,111.498,111.498,111.498,111.498
165.339,165.339,165.339,165.339,165.339
274.442,274.442,274.442,274.442,274.442
280.103,280.103,280.103,280.103,280.103
293.916,293.916,293.916,293.916,293.916
66.812,66.812,66.812,66.812,66.812
80.6018,80.6018,80.6018,80.6018,80.6018
59.2677,59.2677,59.2677,59.2677,59.2677
87.9976,87.9976,87.9976,87.9976,87.9976
64.9296,64.9296,64.9296,64.9296,64.9296
51.5425,51.5425,51.5425,51.5425,51.5425
72.0735,72.0735,72.0735,72.0735,72.0735
49.6923,49.6923,49.6923,49.6923,49.6923
33.9168,33.9168,33.9168,33.9168,33.9168
48.5382,48.5382,48.5382,48.5382,48.5382
37.7806,37.7806,37.7806,37.7806,37.7806
49.7712,49.7712,49.7712,49.7712,49.7712
58.431,58.431,58.431,58.431,58.431
31.7118,31.7118,31.7118,31.7118,31.7118
36.4854,36.4854,36.4854,36.4854,36.4854
68.4648,68.4648,68.4648,68.4648,68.4648
94.6284,94.6284,94.6284,94.6284,94.6284
152.08,152.08,152.08,152.08,152.08
112.647,112.647,112.647,112.647,112.647
121.807,121.807,121.807,121.807,121.807
122.203,122.203,122.203,122.203,122.203
216.073,216.073,216.073,216.073,216.073
293.025,293.025,293.025,293.025,293.025
295.165,295.165,295.165,295.165,295.165
43.3359,43.3359,43.3359,43.3359,43.3359
68.5727,68.5727,68.5727,68.5727,68.5727
68.5633,68.5633,68.5633,68.5633,68.5633
88.3356,88.3356,88.3356,88.3356,88.3356
46.0666,46.0666,46.0666,46.0666,46.0666
41.9694,41.9694,41.9694,41.9694,41.9694
48.6876,48.6876,48.6876,48.6876,48.6876
37.9513,37.9513,37.9513,37.9513,37.9513
30.5375,30.5375,30.5375,30.5375,30.5375
36.3608,36.3608,36.3608,36.3608,36.3608
41.9033,41.9033,41.9033,41.9033,41.9033
68.7689,68.7689,68.7689,68.7689,68.7689
59.6166,59.6166,59.6166,59.6166,59.6166
41.9084,41.9084,41.9084,41.9084,41.9084
84.6471,84.6471,84.6471,84.6471,84.6471
86.5664,86.5664,86.5664,86.5664,86.5664
86.6403,86.6403,86.6403,86.6403,86.6403
158.811,158.811,158.811,158.811,158.811
205.153,205.153,205.153,205.153,205.153
222.166,222.166,222.166,222.166,222.166
198.106,198.106,198.106,198.106,198.106
188.202,188.202,188.202,188.202,188.202
194.699,194.699,194.699,194.699,194.699
295.081,295.081,295.081,295.081,295.081
70.2931,70.2931,70.2931,70.2931,70.2931
36.0234,36.0234,36.0234,36.0234,36.0234
35.999,35.999,35.999,35.999,35.999
25.7659,25.7659,25.7659,25.7659,25.7659
23.7715,23.7715,23.7715,23.7715,23.7715
30.9325,30.9325,30.9325,30.9325,30.9325
31.6865,31.6865,31.6865,31.6865,31.6865
21.127,21.127,21.127,21.127,21.127
23.9664,23.9664,23.9664,23.9664,23.9664
12.8648,12.8648,12.8648,12.8648,12.8648
25.6154,25.6154,25.6154,25.6154,25.6154
47.6209,47.6209,47.6209,47.6209,47.6209
39.4586,39.4586,39.4586,39.4586,39.4586
63.0098,63.0098,63.0098,63.0098,63.0098
70.2036,70.2036,70.2036,70.2036,70.2036
121.814,121.814,121.814,121.814,121.814
202.67,202.67,202.67,202.67,202.67
227.298,227.298,227.298,227.298,227.298
293.89,293.89,293.89,293.89,293.89
294.236,294.236,294.236,294.236,294.236
239.213,239.213,239.213,239.213,239.213
281.215,281.215,281.215,281.215,281.215
286.884,286.884,286.884,286.884,286.884
260.051,260.051,260.051,260.051,260.051
69.474,69.474,69.474,69.474,69.474
32.167,32.167,32.167,32.167,32.167
13.9994,13.9994,13.9994,13.9994,13.9994
14.7807,14.7807,14.7807,14.7807,14.7807
14.6256,14.6256,14.6256,14.6256,14.6256
13.8673,13.8673,13.8673,13.8673,13.8673
10.718,10.718,10.718,10.718,10.718
26.3452,26.3452,26.3452,26.3452,26.3452
9.21577,9.21577,9.21577,9.21577,9.21577
9.68677,9.68677,9.68677,9.68677,9.68677
30.9912,30.9912,30.9912,30.9912,30.9912
55.6789,55.6789,55.6789,55.6789,55.6789
41.9317,41.9317,41.9317,41.9317,41.9317
86.6141,86.6141,86.6141,86.6141,86.6141
79.1867,79.1867,79.1867,79.1867,79.1867
200.77,200.77,200.77,200.77,200.77
213.273,213.273,213.273,213.273,213.273
274.395,274.395,274.395,274.395,274.395
293.085,293.085,293.085,293.085,293.085
295.024,295.024,295.024,295.024,295.024
274.403,274.403,274.403,274.403,274.403
294.939,294.939,294.939,294.939,294.939
182.454,182.454,182.454,182.454,182.454
70.1295,70.1295,70.1295,70.1295,70.1295
26.2479,26.2479,26.2479,26.2479,26.2479
15.4896,15.4896,15.4896,15.4896,15.4896
13.8884,13.8884,13.8884,13.8884,13.8884
15.2902,15.2902,15.2902,15.2902,15.2902
12.8975,12.8975,12.8975,12.8975,12.8975
12.7124,12.7124,12.7124,12.7124,12.7124
15.405,15.405,15.405,15.405,15.405
13.9291,13.9291,13.9291,13.9291,13.9291
11.0552,11.0552,11.0552,11.0552,11.0552
18.5961,18.5961,18.5961,18.5961,18.5961
44.5536,44.5536,44.5536,44.5536,44.5536
36.6597,36.6597,36.6597,36.6597,36.6597
36.6212,36.6212,36.6212,36.6212,36.6212
86.6649,86.6649,86.6649,86.6649,86.6649
93.9504,93.9504,93.9504,93.9504,93.9504
188.821,188.821,188.821,188.821,188.821
190.157,190.157,190.157,190.157,190.157
274.506,274.506,274.506,274.506,274.506
226.555,226.555,226.555,226.555,226.555
278.073,278.073,278.073,278.073,278.073
187.656,187.656,187.656,187.656,187.656
174.227,174.227,174.227,174.227,174.227
94.9435,94.9435,94.9435,94.9435,94.9435
41.9101,41.9101,41.9101,41.9101,41.9101
48.8863,48.8863,48.8863,48.8863,48.8863
46.3408,46.3408,46.3408,46.3408,46.3408
50.9568,50.9568,50.9568,50.9568,50.9568
33.2673,33.2673,33.2673,33.2673,33.2673
17.0084,17.0084,17.0084,17.0084,17.0084
24.7926,24.7926,24.7926,24.7926,24.7926
18.8062,18.8062,18.8062,18.8062,18.8062
14.2814,14.2814,14.2814,14.2814,14.2814
11.9941,11.9941,11.9941,11.9941,11.9941
19.6693,19.6693,19.6693,19.6693,19.6693
33.7634,33.7634,33.7634,33.7634,33.7634
17.5699,17.5699,17.5699,17.5699,17.5699
31.8899,31.8899,31.8899,31.8899,31.8899
29.0786,29.0786,29.0786,29.0786,29.0786
36.7437,36.7437,36.7437,36.7437,36.7437
19.1153,19.1153,19.1153,19.1153,19.1153
30.9553,30.9553,30.9553,30.9553,30.9553
29.2461,29.2461,29.2461,29.2461,29.2461
32.5567,32.5567,32.5567,32.5567,32.5567
67.6344,67.6344,67.6344,67.6344,67.6344
92.4065,92.4065,92.4065,92.4065,92.4065
94.6328,94.6328,94.6328,94.6328,94.6328
121.866,121.866,121.866,121.866,121.866
148.569,148.569,148.569,148.569,148.569
36.6324,36.6324,36.6324,36.6324,36.6324
49.6618,49.6618,49.6618,49.6618,49.6618
43.1096,43.1096,43.1096,43.1096,43.1096
14.9954,14.9954,14.9954,14.9954,14.9954
25.3766,25.3766,25.3766,25.3766,25.3766
13.1565,13.1565,13.1565,13.1565,13.1565
13.8101,13.8101,13.8101,13.8101,13.8101
13.508,13.508,13.508,13.508,13.508
10.5168,10.5168,10.5168,10.5168,10.5168
24.8321,24.8321,24.8321,24.8321,24.8321
32.9947,32.9947,32.9947,32.9947,32.9947
31.7207,31.7207,31.7207,31.7207,31.7207
29.7279,29.7279,29.7279,29.7279,29.7279
36.5103,36.5103,36.5103,36.5103,36.5103
41.9133,41.9133,41.9133,41.9133,41.9133
31.511,31.511,31.511,31.511,31.511
47.1371,47.1371,47.1371,47.1371,47.1371
69.9561,69.9561,69.9561,69.9561,69.9561
35.3524,35.3524,35.3524,35.3524,35.3524
63.5223,63.5223,63.5223,63.5223,63.5223
96.6436,96.6436,96.6436,96.6436,96.6436
56.231,56.231,56.231,56.231,56.231
122.932,122.932,122.932,122.932,122.932
194.305,194.305,194.305,194.305,194.305
18.2631,18.2631,18.2631,18.2631,18.2631
14.6818,14.6818,14.6818,14.6818,14.6818
13.5796,13.5796,13.5796,13.5796,13.5796
7.2403,7.2403,7.2403,7.2403,7.2403
9.13978,9.13978,9.13978,9.13978,9.13978
12.9789,12.9789,12.9789,12.9789,12.9789
8.98864,8.98864,8.98864,8.98864,8.98864
8.73496,8.73496,8.73496,8.73496,8.73496
14.2236,14.2236,14.2236,14.2236,14.2236
47.1232,47.1232,47.1232,47.1232,47.1232
40.9525,40.9525,40.9525,40.9525,40.9525
33.8577,33.8577,33.8577,33.8577,33.8577
31.7858,31.7858,31.7858,31.7858,31.7858
71.1939,71.1939,71.1939,71.1939,71.1939
36.7777,36.7777,36.7777,36.7777,36.7777
36.6824,36.6824,36.6824,36.6824,36.6824
25.441,25.441,25.441,25.441,25.441
59.3835,59.3835,59.3835,59.3835,59.3835
49.2338,49.2338,49.2338,49.2338,49.2338
48.8958,48.8958,48.8958,48.8958,48.8958
74.982,74.982,74.982,74.982,74.982
137.927,137.927,137.927,137.927,137.927
177.56,177.56,177.56,177.56,177.56
202.782,202.782,202.782,202.782,202.782
25.704,25.704,25.704,25.704,25.704
14.255,14.255,14.255,14.255,14.255
8.3469,8.3469,8.3469,8.3469,8.3469
13.283,13.283,13.283,13.283,13.283
12.2039,12.2039,12.2039,12.2039,12.2039
11.8448,11.8448,11.8448,11.8448,11.8448
13.9668,13.9668,13.9668,13.9668,13.9668
14.9069,14.9069,14.9069,14.9069,14.9069
33.8563,33.8563,33.8563,33.8563,33.8563
48.6797,48.6797,48.6797,48.6797,48.6797
37.8638,37.8638,37.8638,37.8638,37.8638
33.9379,33.9379,33.9379,33.9379,33.9379
30.8042,30.8042,30.8042,30.8042,30.8042
36.8884,36.8884,36.8884,36.8884,36.8884
33.9324,33.9324,33.9324,33.9324,33.9324
48.8233,48.8233,48.8233,48.8233,48.8233
32.6779,32.6779,32.6779,32.6779,32.6779
86.55,86.55,86.55,86.55,86.55
64.1448,64.1448,64.1448,64.1448,64.1448
78.1748,78.1748,78.1748,78.1748,78.1748
122.647,122.647,122.647,122.647,122.647
152.207,152.207,152.207,152.207,152.207
170.387,170.387,170.387,170.387,170.387
254.436,254.436,254.436,254.436,254.436
33.9337,33.9337,33.9337,33.9337,33.9337
12.7335,12.7335,12.7335,12.7335,12.7335
12.0831,12.0831,12.0831,12.0831,12.0831
18.2108,18.2108,18.2108,18.2108,18.2108
14.922,14.922,14.922,14.922,14.922
19.7551,19.7551,19.7551,19.7551,19.7551
14.3457,14.3457,14.3457,14.3457,14.3457
25.2837,25.2837,25.2837,25.2837,25.2837
32.8623,32.8623,32.8623,32.8623,32.8623
35.7896,35.7896,35.7896,35.7896,35.7896
35.5104,35.5104,35.5104,35.5104,35.5104
36.7024,36.7024,36.7024,36.7024,36.7024
58.7985,58.7985,58.7985,58.7985,58.7985
41.9344,41.9344,41.9344,41.9344,41.9344
42.3287,42.3287,42.3287,42.3287,42.3287
41.9313,41.9313,41.9313,41.9313,41.9313
50.9942,50.9942,50.9942,50.9942,50.9942
41.9147,41.9147,41.9147,41.9147,41.9147
20.3559,20.3559,20.3559,20.3559,20.3559
49.0989,49.0989,49.0989,49.0989,49.0989
93.625,93.625,93.625,93.625,93.625
198.938,198.938,198.938,198.938,198.938
198.347,198.347,198.347,198.347,198.347
215.384,215.384,215.384,215.384,215.384
16.7194,16.7194,16.7194,16.7194,16.7194
11.9605,11.9605,11.9605,11.9605,11.9605
14.0455,14.0455,14.0455,14.0455,14.0455
18.9768,18.9768,18.9768,18.9768,18.9768
27.3029,27.3029,27.3029,27.3029,27.3029
18.7438,18.7438,18.7438,18.7438,18.7438
36.1364,36.1364,36.1364,36.1364,36.1364
18.7085,18.7085,18.7085,18.7085,18.7085
37.4281,37.4281,37.4281,37.4281,37.4281
31.2987,31.2987,31.2987,31.2987,31.2987
52.3915,52.3915,52.3915,52.3915,52.3915
48.7426,48.7426,48.7426,48.7426,48.7426
59.6434,59.6434,59.6434,59.6434,59.6434
122.995,122.995,122.995,122.995,122.995
70.2742,70.2742,70.2742,70.2742,70.2742
46.7555,46.7555,46.7555,46.7555,46.7555
39.635,39.635,39.635,39.635,39.635
33.8692,33.8692,33.8692,33.8692,33.8692
37.8021,37.8021,37.8021,37.8021,37.8021
68.709,68.709,68.709,68.709,68.709
173.268,173.268,173.268,173.268,173.268
174.534,174.534,174.534,174.534,174.534
123.38,123.38,123.38,123.38,123.38
191.321,191.321,191.321,191.321,191.321
30.9628,30.9628,30.9628,30.9628,30.9628
48.8362,48.8362,48.8362,48.8362,48.8362
36.6972,36.6972,36.6972,36.6972,36.6972
33.1072,33.1072,33.1072,33.1072,33.1072
36.6506,36.6506,36.6506,36.6506,36.6506
34.1111,34.1111,34.1111,34.1111,34.1111
34.642,34.642,34.642,34.642,34.642
29.6807,29.6807,29.6807,29.6807,29.6807
36.4801,36.4801,36.4801,36.4801,36.4801
35.6891,35.6891,35.6891,35.6891,35.6891
41.9228,41.9228,41.9228,41.9228,41.9228
86.2253,86.2253,86.2253,86.2253,86.2253
159.536,159.536,159.536,159.536,159.536
169.821,169.821,169.821,169.821,169.821
124.268,124.268,124.268,124.268,124.268
114.559,114.559,114.559,114.559,114.559
36.7654,36.7654,36.7654,36.7654,36.7654
69.9153,69.9153,69.9153,69.9153,69.9153
62.5678,62.5678,62.5678,62.5678,62.5678
52.6424,52.6424,52.6424,52.6424,52.6424
68.3357,68.3357,68.3357,68.3357,68.3357
110.815,110.815,110.815,110.815,110.815
123.909,123.909,123.909,123.909,123.909
199.812,199.812,199.812,199.812,199.812
41.9493,41.9493,41.9493,41.9493,41.9493
44.8624,44.8624,44.8624,44.8624,44.8624
27.7418,27.7418,27.7418,27.7418,27.7418
25.3205,25.3205,25.3205,25.3205,25.3205
31.7209,31.7209,31.7209,31.7209,31.7209
69.9661,69.9661,69.9661,69.9661,69.9661
48.6877,48.6877,48.6877,48.6877,48.6877
48.8927,48.8927,48.8927,48.8927,48.8927
37.7627,37.7627,37.7627,37.7627,37.7627
33.4075,33.4075,33.4075,33.4075,33.4075
81.6949,81.6949,81.6949,81.6949,81.6949
59.6204,59.6204,59.6204,59.6204,59.6204
90.1616,90.1616,90.1616,90.1616,90.1616
47.0944,47.0944,47.0944,47.0944,47.0944
58.6218,58.6218,58.6218,58.6218,58.6218
44.7179,44.7179,44.7179,44.7179,44.7179
39.3738,39.3738,39.3738,39.3738,39.3738
69.6712,69.6712,69.6712,69.6712,69.6712
69.0559,69.0559,69.0559,69.0559,69.0559
74.7951,74.7951,74.7951,74.7951,74.7951
38.7651,38.7651,38.7651,38.7651,38.7651
94.4102,94.4102,94.4102,94.4102,94.4102
155.375,155.375,155.375,155.375,155.375
89.8348,89.8348,89.8348,89.8348,89.8348
36.0228,36.0228,36.0228,36.0228,36.0228
20.093,20.093,20.093,20.093,20.093
13.8295,13.8295,13.8295,13.8295,13.8295
21.4422,21.4422,21.4422,21.4422,21.4422
48.783,48.783,48.783,48.783,48.783
94.9217,94.9217,94.9217,94.9217,94.9217
71.2444,71.2444,71.2444,71.2444,71.2444
50.8899,50.8899,50.8899,50.8899,50.8899
69.7083,69.7083,69.7083,69.7083,69.7083
112.081,112.081,112.081,112.081,112.081
96.2765,96.2765,96.2765,96.2765,96.2765
109.055,109.055,109.055,109.055,109.055
36.4959,36.4959,36.4959,36.4959,36.4959
45.1706,45.1706,45.1706,45.1706,45.1706
85.0209,85.0209,85.0209,85.0209,85.0209
85.019,85.019,85.019,85.019,85.019
91.9654,91.9654,91.9654,91.9654,91.9654
112.748,112.748,112.748,112.748,112.748
54.2447,54.2447,54.2447,54.2447,54.2447
63.6802,63.6802,63.6802,63.6802,63.6802
83.134,83.134,83.134,83.134,83.134
68.6475,68.6475,68.6475,68.6475,68.6475
48.209,48.209,48.209,48.209,48.209
54.1038,54.1038,54.1038,54.1038,54.1038
36.7268,36.7268,36.7268,36.7268,36.7268
15.374,15.374,15.374,15.374,15.374
12.983,12.983,12.983,12.983,12.983
15.7482,15.7482,15.7482,15.7482,15.7482
50.5265,50.5265,50.5265,50.5265,50.5265
71.7033,71.7033,71.7033,71.7033,71.7033
94.7226,94.7226,94.7226,94.7226,94.7226
94.3466,94.3466,94.3466,94.3466,94.3466
176.414,176.414,176.414,176.414,176.414
